lambda,heldout,variant_label,method,utility_mean,utility_std,top1_mean,top1_std,latency_mean,latency_std,select_Tiny_mean,select_Small_mean,select_Medium_mean,select_Full_mean,n
0.1,block3_h36_seed13,"3-block, H=36",ridge_expected_utility,0.8690076153122895,0.0017671051429994828,0.8932355338223309,0.001411614350096931,0.24227918510041155,0.005246047614142844,0.37489812550937246,0.36756316218418905,0.2575387123064385,0.0,409
0.1,block3_h48_seed10,"3-block, H=48",fixed_Full,0.7723051409618575,0.029988625738018422,0.8723051409618573,0.029988625738018512,1.0,0.0,0.0,0.0,0.0,1.0,402
0.1,block3_h48_seed10,"3-block, H=48",fixed_Medium,0.845650053653773,0.0014361946994766504,0.8839137645107794,0.0014361946994766504,0.382637108570064,0.0,0.0,0.0,1.0,0.0,402
0.1,block3_h48_seed10,"3-block, H=48",fixed_Small,0.8472281246901382,0.01656300526984922,0.867330016583748,0.01656300526984926,0.20101891893609566,0.0,0.0,1.0,0.0,0.0,402
0.1,block3_h48_seed10,"3-block, H=48",fixed_Tiny,0.8346025914175349,0.019744412769138735,0.8532338308457712,0.019744412769138735,0.18631239428236002,0.0,1.0,0.0,0.0,0.0,402
0.1,block3_h48_seed10,"3-block, H=48",logreg_oracle_label,0.8759726163480694,0.0042156445300204765,0.8988391376451078,0.003799814009084433,0.2286652129703816,0.006067336376664722,0.7454394693200662,0.12935323383084577,0.09950248756218905,0.025704809286898837,402
0.1,block3_h48_seed10,"3-block, H=48",oracle_multicapacity,0.9289935307313734,0.0031424059458523626,0.9494195688225538,0.002872389398953405,0.2042603809118033,0.0031794963057557176,0.9038142620232174,0.05306799336650083,0.029021558872305144,0.014096185737976783,402
0.1,block3_h48_seed10,"3-block, H=48",rf_expected_utility,0.8714379592730848,0.006032138429678913,0.8938640132669984,0.0051782736305127485,0.22426053993913378,0.008648789087063423,0.7603648424543946,0.10364842454394695,0.12023217247097845,0.015754560530679935,402
0.1,block3_h48_seed10,"3-block, H=48",rf_oracle_label,0.871444394255844,0.003896970991158575,0.8930348258706468,0.00430858409843004,0.21590431614802652,0.004402329378018009,0.7081260364842454,0.16666666666666666,0.12106135986733002,0.004145936981757877,402
0.1,block3_h48_seed10,"3-block, H=48",ridge_expected_utility,0.8911697911308925,0.012974998877305513,0.9137645107794361,0.01252045511653524,0.22594719648543624,0.004623771977581551,0.7728026533996682,0.02736318407960199,0.1998341625207297,0.0,402
0.1,block3_h72_seed14,"3-block, H=72",fixed_Full,0.7079096045197742,0.010918280273178826,0.8079096045197739,0.01091828027317895,1.0,0.0,0.0,0.0,0.0,1.0,413
0.1,block3_h72_seed14,"3-block, H=72",fixed_Medium,0.7906305587152292,0.016121859851039744,0.8288942695722357,0.016121859851039744,0.3826371085700641,0.0,0.0,0.0,1.0,0.0,413
0.1,block3_h72_seed14,"3-block, H=72",fixed_Small,0.7716656625858093,0.0593590831580206,0.7917675544794189,0.05935908315802068,0.2010189189360956,0.0,0.0,1.0,0.0,0.0,413
0.1,block3_h72_seed14,"3-block, H=72",fixed_Tiny,0.7908925700955735,0.031969818111926306,0.8095238095238094,0.031969818111926306,0.18631239428236002,0.0,1.0,0.0,0.0,0.0,413
0.1,block3_h72_seed14,"3-block, H=72",logreg_oracle_label,0.7407755334067834,0.010866596036741208,0.8119451170298628,0.012425185083406471,0.7116958362307958,0.01580249553381544,0.354317998385795,0.0,0.0,0.645682001614205,413
0.1,block3_h72_seed14,"3-block, H=72",oracle_multicapacity,0.9147246217494168,0.00528000395440604,0.9354317998385794,0.005591770161642898,0.2070717808916266,0.0043344877117962735,0.87409200968523,0.06295399515738499,0.05084745762711864,0.012106537530266345,413
0.1,block3_h72_seed14,"3-block, H=72",rf_expected_utility,0.8133947517958253,0.00994070482383635,0.8385794995964488,0.009785597782874978,0.25184747800623336,0.013346869460716212,0.6481033091202583,0.10734463276836159,0.21872477804681192,0.025827280064568203,413
0.1,block3_h72_seed14,"3-block, H=72",rf_oracle_label,0.789053951234706,0.021415174582712547,0.8208232445520581,0.021521051857906984,0.31769293317352,0.009834028742510778,0.6311541565778853,0.13075060532687652,0.10411622276029055,0.13397901533494752,413
0.1,block3_h72_seed14,"3-block, H=72",ridge_expected_utility,0.8060641371133844,0.010994788106021502,0.8353510895883778,0.011095824927253842,0.2928695247499323,0.0053497153271627055,0.1275221953188055,0.3591606133979015,0.5125100887812752,0.0008071025020177563,413
0.15,block3_h36_seed13,"3-block, H=36",fixed_Full,0.7049307253463729,0.023747028988318552,0.8549307253463733,0.023747028988318594,1.0,0.0,0.0,0.0,0.0,1.0,409
0.15,block3_h36_seed13,"3-block, H=36",fixed_Medium,0.8211700408864547,0.013902789005079057,0.8785656071719642,0.013902789005078985,0.3826371085700641,0.0,0.0,0.0,1.0,0.0,409
0.15,block3_h36_seed13,"3-block, H=36",fixed_Small,0.8386328182313053,0.024974007247016476,0.8687856560717196,0.02497400724701637,0.2010189189360956,0.0,0.0,1.0,0.0,0.0,409
0.15,block3_h36_seed13,"3-block, H=36",fixed_Tiny,0.848173760254549,0.021079897565407606,0.876120619396903,0.021079897565407606,0.18631239428236,0.0,1.0,0.0,0.0,0.0,409
0.15,block3_h36_seed13,"3-block, H=36",logreg_oracle_label,0.8415308394005901,0.003791602600166742,0.8924205378973106,0.004234843050290633,0.33926465664480226,0.018404602538317754,0.7432762836185819,0.05867970660146699,0.014669926650366748,0.18337408312958436,409
0.15,block3_h36_seed13,"3-block, H=36",oracle_multicapacity,0.9178208049932511,0.014421649955796088,0.9470252648736756,0.013902789005079004,0.19469639920283074,0.0045367132528470935,0.9290953545232273,0.04156479217603912,0.026079869600651995,0.0032599837000814994,409
0.15,block3_h36_seed13,"3-block, H=36",rf_expected_utility,0.8540093712535041,0.008252000612160778,0.8883455582722086,0.0074695610349729035,0.22890791345803088,0.008614806763822244,0.7163814180929094,0.09698451507742462,0.1792991035044825,0.007334963325183374,409
0.15,block3_h36_seed13,"3-block, H=36",rf_oracle_label,0.8331330380750557,0.01620352230417942,0.8785656071719642,0.014737686487387953,0.3028837939793902,0.03251441839821708,0.7074164629176855,0.11491442542787285,0.04808475957620212,0.1295843520782396,409
0.15,block3_h36_seed13,"3-block, H=36",ridge_expected_utility,0.855403926092885,0.00646489862217601,0.8907905460472697,0.00615308429932415,0.23591079969589965,0.0037853518490190896,0.3952730236348818,0.3806030969845151,0.22412387938060307,0.0,409
0.15,block3_h48_seed10,"3-block, H=48",fixed_Full,0.7223051409618573,0.029988625738018512,0.8723051409618573,0.029988625738018512,1.0,0.0,0.0,0.0,0.0,1.0,402
0.15,block3_h48_seed10,"3-block, H=48",fixed_Medium,0.8265181982252701,0.0014361946994766344,0.8839137645107794,0.0014361946994766504,0.382637108570064,0.0,0.0,0.0,1.0,0.0,402
0.15,block3_h48_seed10,"3-block, H=48",fixed_Small,0.8371771787433335,0.016563005269849277,0.867330016583748,0.01656300526984926,0.20101891893609566,0.0,0.0,1.0,0.0,0.0,402
0.15,block3_h48_seed10,"3-block, H=48",fixed_Tiny,0.8252869717034171,0.019744412769138773,0.8532338308457712,0.019744412769138735,0.18631239428236002,0.0,1.0,0.0,0.0,0.0,402
0.15,block3_h48_seed10,"3-block, H=48",logreg_oracle_label,0.8645393556995505,0.0044400776157322705,0.8988391376451078,0.003799814009084433,0.2286652129703816,0.006067336376664722,0.7454394693200662,0.12935323383084577,0.09950248756218905,0.025704809286898837,402
0.15,block3_h48_seed10,"3-block, H=48",oracle_multicapacity,0.9187805116857835,0.003280637322056437,0.9494195688225538,0.002872389398953405,0.2042603809118033,0.0031794963057557176,0.9038142620232174,0.05306799336650083,0.029021558872305144,0.014096185737976783,402
0.15,block3_h48_seed10,"3-block, H=48",rf_expected_utility,0.8630218738440121,0.003147818675308666,0.8955223880597014,0.0024875621890546595,0.21667009477126298,0.006961990982148853,0.7686567164179104,0.11111111111111112,0.11194029850746268,0.008291873963515755,402
0.15,block3_h48_seed10,"3-block, H=48",rf_oracle_label,0.8606491784484428,0.003693640436198301,0.8930348258706468,0.00430858409843004,0.21590431614802652,0.004402329378018009,0.7081260364842454,0.16666666666666666,0.12106135986733002,0.004145936981757877,402
0.15,block3_h48_seed10,"3-block, H=48",ridge_expected_utility,0.8836549615009973,0.011019688598896245,0.9170812603648425,0.01035654726102557,0.22284199242563515,0.004444589536060811,0.7893864013266998,0.026533996683250415,0.18407960199004977,0.0,402
0.15,block3_h72_seed14,"3-block, H=72",fixed_Full,0.6579096045197738,0.010918280273178826,0.8079096045197739,0.01091828027317895,1.0,0.0,0.0,0.0,0.0,1.0,413
0.15,block3_h72_seed14,"3-block, H=72",fixed_Medium,0.7714987032867263,0.016121859851039744,0.8288942695722357,0.016121859851039744,0.3826371085700641,0.0,0.0,0.0,1.0,0.0,413
0.15,block3_h72_seed14,"3-block, H=72",fixed_Small,0.7616147166390044,0.05935908315802051,0.7917675544794189,0.05935908315802068,0.2010189189360956,0.0,0.0,1.0,0.0,0.0,413
0.15,block3_h72_seed14,"3-block, H=72",fixed_Tiny,0.7815769503814556,0.031969818111926306,0.8095238095238094,0.031969818111926306,0.18631239428236002,0.0,1.0,0.0,0.0,0.0,413
0.15,block3_h72_seed14,"3-block, H=72",logreg_oracle_label,0.7051907415952433,0.010089828712537606,0.8119451170298628,0.012425185083406471,0.7116958362307958,0.01580249553381544,0.354317998385795,0.0,0.0,0.645682001614205,413
0.15,block3_h72_seed14,"3-block, H=72",oracle_multicapacity,0.9043710327048355,0.005130752795197285,0.9354317998385794,0.005591770161642898,0.2070717808916266,0.0043344877117962735,0.87409200968523,0.06295399515738499,0.05084745762711864,0.012106537530266345,413
0.15,block3_h72_seed14,"3-block, H=72",rf_expected_utility,0.8031551345130269,0.00983044765738359,0.8385794995964487,0.01008070701920642,0.23616243388947933,0.004646921947977582,0.6642453591606133,0.11864406779661017,0.2082324455205811,0.00887812752219532,413
0.15,block3_h72_seed14,"3-block, H=72",rf_oracle_label,0.7731693045760301,0.02137900905062127,0.8208232445520581,0.021521051857906984,0.31769293317352,0.009834028742510778,0.6311541565778853,0.13075060532687652,0.10411622276029055,0.13397901533494752,413
0.15,block3_h72_seed14,"3-block, H=72",ridge_expected_utility,0.7998892513489505,0.01873546566200344,0.8401937046004843,0.01921853252589295,0.2686963550102255,0.007130427642037038,0.15254237288135594,0.46246973365617433,0.38498789346246975,0.0,413
0.2,block3_h36_seed13,"3-block, H=36",fixed_Full,0.6549307253463733,0.023747028988318673,0.8549307253463733,0.023747028988318594,1.0,0.0,0.0,0.0,0.0,1.0,409
0.2,block3_h36_seed13,"3-block, H=36",fixed_Medium,0.8020381854579512,0.013902789005079057,0.8785656071719642,0.013902789005078985,0.3826371085700641,0.0,0.0,0.0,1.0,0.0,409
0.2,block3_h36_seed13,"3-block, H=36",fixed_Small,0.8285818722845004,0.024974007247016344,0.8687856560717196,0.02497400724701637,0.2010189189360956,0.0,0.0,1.0,0.0,0.0,409
0.2,block3_h36_seed13,"3-block, H=36",fixed_Tiny,0.8388581405404306,0.021079897565407537,0.876120619396903,0.021079897565407606,0.18631239428236,0.0,1.0,0.0,0.0,0.0,409
0.2,block3_h36_seed13,"3-block, H=36",logreg_oracle_label,0.8245676065683499,0.004071567564119659,0.8924205378973106,0.004234843050290633,0.33926465664480226,0.018404602538317754,0.7432762836185819,0.05867970660146699,0.014669926650366748,0.18337408312958436,409
0.2,block3_h36_seed13,"3-block, H=36",oracle_multicapacity,0.9080859850331092,0.014597555282585996,0.9470252648736756,0.013902789005079004,0.19469639920283074,0.0045367132528470935,0.9290953545232273,0.04156479217603912,0.026079869600651995,0.0032599837000814994,409
0.2,block3_h36_seed13,"3-block, H=36",rf_expected_utility,0.8462065398956575,0.00873084242891469,0.8907905460472697,0.008586514876000616,0.22292003075806002,0.004832454136433633,0.7310513447432762,0.10024449877750612,0.16544417277913612,0.0032599837000814994,409
0.2,block3_h36_seed13,"3-block, H=36",rf_oracle_label,0.817988848376086,0.01697775759988002,0.8785656071719642,0.014737686487387953,0.3028837939793902,0.03251441839821708,0.7074164629176855,0.11491442542787285,0.04808475957620212,0.1295843520782396,409
0.2,block3_h36_seed13,"3-block, H=36",ridge_expected_utility,0.8420650519504943,0.011327711328739656,0.8883455582722086,0.011025060520349452,0.23140253160857094,0.0028848536820075352,0.4099429502852486,0.38956805215973916,0.20048899755501223,0.0,409
0.2,block3_h48_seed10,"3-block, H=48",fixed_Full,0.6723051409618573,0.02998862573801845,0.8723051409618573,0.029988625738018512,1.0,0.0,0.0,0.0,0.0,1.0,402
0.2,block3_h48_seed10,"3-block, H=48",fixed_Medium,0.8073863427967666,0.0014361946994767144,0.8839137645107794,0.0014361946994766504,0.382637108570064,0.0,0.0,0.0,1.0,0.0,402
0.2,block3_h48_seed10,"3-block, H=48",fixed_Small,0.8271262327965289,0.016563005269849152,0.867330016583748,0.01656300526984926,0.20101891893609566,0.0,0.0,1.0,0.0,0.0,402
0.2,block3_h48_seed10,"3-block, H=48",fixed_Tiny,0.8159713519892988,0.019744412769138745,0.8532338308457712,0.019744412769138735,0.18631239428236002,0.0,1.0,0.0,0.0,0.0,402
0.2,block3_h48_seed10,"3-block, H=48",logreg_oracle_label,0.8531060950510313,0.004673433696705245,0.8988391376451078,0.003799814009084433,0.2286652129703816,0.006067336376664722,0.7454394693200662,0.12935323383084577,0.09950248756218905,0.025704809286898837,402
0.2,block3_h48_seed10,"3-block, H=48",oracle_multicapacity,0.9085674926401929,0.0034206714739949727,0.9494195688225538,0.002872389398953405,0.2042603809118033,0.0031794963057557176,0.9038142620232174,0.05306799336650083,0.029021558872305144,0.014096185737976783,402
0.2,block3_h48_seed10,"3-block, H=48",rf_expected_utility,0.8503538961217316,0.005422663519124276,0.8930348258706468,0.004308584098429984,0.21340464874457488,0.0065020713856624845,0.7736318407960199,0.115257048092869,0.10530679933665009,0.005804311774461029,402
0.2,block3_h48_seed10,"3-block, H=48",rf_oracle_label,0.8498539626410414,0.0034923457671985885,0.8930348258706468,0.00430858409843004,0.21590431614802652,0.004402329378018009,0.7081260364842454,0.16666666666666666,0.12106135986733002,0.004145936981757877,402
0.2,block3_h48_seed10,"3-block, H=48",ridge_expected_utility,0.8731567051155018,0.011223926755190692,0.9170812603648425,0.01035654726102557,0.21962277624670243,0.004389853648658131,0.8034825870646767,0.029021558872305137,0.16749585406301826,0.0,402
0.2,block3_h72_seed14,"3-block, H=72",fixed_Full,0.6079096045197739,0.010918280273178935,0.8079096045197739,0.01091828027317895,1.0,0.0,0.0,0.0,0.0,1.0,413
0.2,block3_h72_seed14,"3-block, H=72",fixed_Medium,0.7523668478582226,0.016121859851039744,0.8288942695722357,0.016121859851039744,0.3826371085700641,0.0,0.0,0.0,1.0,0.0,413
0.2,block3_h72_seed14,"3-block, H=72",fixed_Small,0.7515637706921998,0.05935908315802068,0.7917675544794189,0.05935908315802068,0.2010189189360956,0.0,0.0,1.0,0.0,0.0,413
0.2,block3_h72_seed14,"3-block, H=72",fixed_Tiny,0.7722613306673374,0.031969818111926306,0.8095238095238094,0.031969818111926306,0.18631239428236002,0.0,1.0,0.0,0.0,0.0,413
0.2,block3_h72_seed14,"3-block, H=72",logreg_oracle_label,0.6696059497837036,0.009315308464911996,0.8119451170298628,0.012425185083406471,0.7116958362307958,0.01580249553381544,0.354317998385795,0.0,0.0,0.645682001614205,413
0.2,block3_h72_seed14,"3-block, H=72",oracle_multicapacity,0.8940174436602538,0.004986456221699308,0.9354317998385794,0.005591770161642898,0.2070717808916266,0.0043344877117962735,0.87409200968523,0.06295399515738499,0.05084745762711864,0.012106537530266345,413
0.2,block3_h72_seed14,"3-block, H=72",rf_expected_utility,0.7924424115233132,0.011858970009517219,0.837772397094431,0.01258148286369644,0.22664992785558843,0.00366613140851327,0.6811945117029863,0.13075060532687652,0.18563357546408396,0.002421307506053269,413
0.2,block3_h72_seed14,"3-block, H=72",rf_oracle_label,0.7572846579173541,0.021354107196779968,0.8208232445520581,0.021521051857906984,0.31769293317352,0.009834028742510778,0.6311541565778853,0.13075060532687652,0.10411622276029055,0.13397901533494752,413
0.2,block3_h72_seed14,"3-block, H=72",ridge_expected_utility,0.7878230737458298,0.02443303973141258,0.8393866020984665,0.025201767548016073,0.25781764176318295,0.007566397125293472,0.1646489104116223,0.5092816787732042,0.32606941081517354,0.0,413
0.3,block3_h36_seed13,"3-block, H=36",fixed_Full,0.5549307253463733,0.023747028988318673,0.8549307253463733,0.023747028988318594,1.0,0.0,0.0,0.0,0.0,1.0,409
0.3,block3_h36_seed13,"3-block, H=36",fixed_Medium,0.7637744746009449,0.013902789005079057,0.8785656071719642,0.013902789005078985,0.3826371085700641,0.0,0.0,0.0,1.0,0.0,409
0.3,block3_h36_seed13,"3-block, H=36",fixed_Small,0.808479980390891,0.02497400724701637,0.8687856560717196,0.02497400724701637,0.2010189189360956,0.0,0.0,1.0,0.0,0.0,409
0.3,block3_h36_seed13,"3-block, H=36",fixed_Tiny,0.820226901112195,0.021079897565407606,0.876120619396903,0.021079897565407606,0.18631239428236,0.0,1.0,0.0,0.0,0.0,409
0.3,block3_h36_seed13,"3-block, H=36",logreg_oracle_label,0.7906411409038698,0.005105039436800918,0.8924205378973106,0.004234843050290633,0.33926465664480226,0.018404602538317754,0.7432762836185819,0.05867970660146699,0.014669926650366748,0.18337408312958436,409
0.3,block3_h36_seed13,"3-block, H=36",oracle_multicapacity,0.8886163451128265,0.014953481611200458,0.9470252648736756,0.013902789005079004,0.19469639920283074,0.0045367132528470935,0.9290953545232273,0.04156479217603912,0.026079869600651995,0.0032599837000814994,409
0.3,block3_h36_seed13,"3-block, H=36",rf_expected_utility,0.8282821646665998,0.007272201955215573,0.8932355338223309,0.007859536072528848,0.2165112305191038,0.0020424352904201814,0.7481662591687042,0.10594947025264874,0.1458842705786471,0.0,409
0.3,block3_h36_seed13,"3-block, H=36",rf_oracle_label,0.787700468978147,0.018854238258104807,0.8785656071719642,0.014737686487387953,0.3028837939793902,0.03251441839821708,0.7074164629176855,0.11491442542787285,0.04808475957620212,0.1295843520782396,409
0.3,block3_h36_seed13,"3-block, H=36",ridge_expected_utility,0.8177516957145151,0.01227329840775023,0.8850855745721272,0.012224938875305652,0.22444626285870717,0.0009640944316613093,0.4400977995110025,0.39527302363488187,0.16462917685411574,0.0,409
0.3,block3_h48_seed10,"3-block, H=48",fixed_Full,0.5723051409618575,0.029988625738018422,0.8723051409618573,0.029988625738018512,1.0,0.0,0.0,0.0,0.0,1.0,402
0.3,block3_h48_seed10,"3-block, H=48",fixed_Medium,0.7691226319397604,0.0014361946994766504,0.8839137645107794,0.0014361946994766504,0.382637108570064,0.0,0.0,0.0,1.0,0.0,402
0.3,block3_h48_seed10,"3-block, H=48",fixed_Small,0.8070243409029194,0.01656300526984926,0.867330016583748,0.01656300526984926,0.20101891893609566,0.0,0.0,1.0,0.0,0.0,402
0.3,block3_h48_seed10,"3-block, H=48",fixed_Tiny,0.797340112561063,0.019744412769138745,0.8532338308457712,0.019744412769138735,0.18631239428236002,0.0,1.0,0.0,0.0,0.0,402
0.3,block3_h48_seed10,"3-block, H=48",logreg_oracle_label,0.8302395737539934,0.0051620303801566784,0.8988391376451078,0.003799814009084433,0.2286652129703816,0.006067336376664722,0.7454394693200662,0.12935323383084577,0.09950248756218905,0.025704809286898837,402
0.3,block3_h48_seed10,"3-block, H=48",oracle_multicapacity,0.888141454549013,0.0037053279844898633,0.9494195688225538,0.002872389398953405,0.2042603809118033,0.0031794963057557176,0.9038142620232174,0.05306799336650083,0.029021558872305144,0.014096185737976783,402
0.3,block3_h48_seed10,"3-block, H=48",rf_expected_utility,0.8273380833435325,0.006638645949070964,0.8897180762852406,0.006260227558267676,0.20793330980569316,0.004895896292565048,0.785240464344942,0.12437810945273631,0.08706467661691542,0.003316749585406302,402
0.3,block3_h48_seed10,"3-block, H=48",rf_oracle_label,0.8282635310262387,0.0030974481575096855,0.8930348258706468,0.00430858409843004,0.21590431614802652,0.004402329378018009,0.7081260364842454,0.16666666666666666,0.12106135986733002,0.004145936981757877,402
0.3,block3_h48_seed10,"3-block, H=48",ridge_expected_utility,0.8537255333009258,0.009635231563932542,0.9170812603648425,0.00873603130418964,0.21118575687972255,0.003823336689094029,0.824212271973466,0.05306799336650083,0.12271973466003316,0.0,402
0.3,block3_h72_seed14,"3-block, H=72",fixed_Full,0.5079096045197741,0.01091828027317897,0.8079096045197739,0.01091828027317895,1.0,0.0,0.0,0.0,0.0,1.0,413
0.3,block3_h72_seed14,"3-block, H=72",fixed_Medium,0.7141031370012164,0.01612185985103965,0.8288942695722357,0.016121859851039744,0.3826371085700641,0.0,0.0,0.0,1.0,0.0,413
0.3,block3_h72_seed14,"3-block, H=72",fixed_Small,0.7314618787985904,0.05935908315802068,0.7917675544794189,0.05935908315802068,0.2010189189360956,0.0,0.0,1.0,0.0,0.0,413
0.3,block3_h72_seed14,"3-block, H=72",fixed_Tiny,0.7536300912391015,0.031969818111926306,0.8095238095238094,0.031969818111926306,0.18631239428236002,0.0,1.0,0.0,0.0,0.0,413
0.3,block3_h72_seed14,"3-block, H=72",logreg_oracle_label,0.598436366160624,0.007775693632668752,0.8119451170298628,0.012425185083406471,0.7116958362307958,0.01580249553381544,0.354317998385795,0.0,0.0,0.645682001614205,413
0.3,block3_h72_seed14,"3-block, H=72",oracle_multicapacity,0.8733102655710915,0.004714531282935383,0.9354317998385794,0.005591770161642898,0.2070717808916266,0.0043344877117962735,0.87409200968523,0.06295399515738499,0.05084745762711864,0.012106537530266345,413
0.3,block3_h72_seed14,"3-block, H=72",rf_expected_utility,0.7725944852274136,0.006243554031859644,0.837772397094431,0.007263922518159854,0.21725970622339144,0.004880655834725828,0.6997578692493946,0.15415657788539144,0.14608555286521388,0.0,413
0.3,block3_h72_seed14,"3-block, H=72",rf_oracle_label,0.725515364600002,0.021338234424648436,0.8208232445520581,0.021521051857906984,0.31769293317352,0.009834028742510778,0.6311541565778853,0.13075060532687652,0.10411622276029055,0.13397901533494752,413
0.3,block3_h72_seed14,"3-block, H=72",ridge_expected_utility,0.7632030818446993,0.025427466894719742,0.8353510895883778,0.02663438256658593,0.2404933591455952,0.007648047587650444,0.18644067796610173,0.5811138014527845,0.23244552058111378,0.0,413
