state_id,side,action,gap,tangent_offset,object_mass,object_friction,object_yaw,contact,contact_steps,max_normal_force,object_disp,object_rot,pusher_disp,object_x0,object_y0,object_x1,object_y1,pusher_x0,pusher_y0,pusher_x1,pusher_y1
270,back,right,0.0846168812735666,0.11379386419084389,0.25116390466633337,0.8116563801029953,-2.0915747389761075,0,0,0.0,7.005130555626238e-07,2.658373881025966e-07,0.25658851861953735,0.08938317745923996,-0.05107639729976654,0.08938360959291458,-0.05107584595680237,0.20317699015140533,-0.27181506156921387,0.4597654938697815,-0.27181506156921387
270,back,left,0.0846168812735666,0.11379386419084389,0.25116390466633337,0.8116563801029953,-2.0915747389761075,0,0,0.0,7.005130555626238e-07,2.658373881025966e-07,0.25658848881721497,0.08938317745923996,-0.05107639729976654,0.08938360959291458,-0.05107584595680237,0.20317699015140533,-0.27181506156921387,-0.05341150611639023,-0.27181506156921387
270,back,forward,0.0846168812735666,0.11379386419084389,0.25116390466633337,0.8116563801029953,-2.0915747389761075,1,5,4.364176076011303,0.0017189346253871918,0.028106632314127022,0.25606009364128113,0.08938317745923996,-0.05107639729976654,0.08880755305290222,-0.04945670813322067,0.20317699015140533,-0.27181506156921387,0.2033703625202179,-0.015755021944642067
270,back,backward,0.0846168812735666,0.11379386419084389,0.25116390466633337,0.8116563801029953,-2.0915747389761075,0,0,0.0,7.005130555626238e-07,2.658373881025966e-07,0.25658851861953735,0.0893830731511116,-0.051076531410217285,0.08938264101743698,-0.05107708275318146,0.20317699015140533,-0.27181506156921387,0.20317699015140533,-0.5284035801887512
271,front,stay,0.055064336916211876,0.003505576706969382,0.25934127077186153,0.9086299528526927,0.549818757695657,0,0,0.0,4.470348358154297e-08,3.6784198409467445e-07,0.0,-0.06480221450328827,-0.08126227557659149,-0.06480221450328827,-0.08126232028007507,-0.06830785423517227,0.09658551961183548,-0.06830785423517227,0.09658551961183548
271,front,right,0.055064336916211876,0.003505576706969382,0.25934127077186153,0.9086299528526927,0.549818757695657,0,0,0.0,4.470348358154297e-08,3.6784198409467445e-07,0.25658848881721497,-0.06480221450328827,-0.08126227557659149,-0.06480221450328827,-0.08126232028007507,-0.06830785423517227,0.09658551961183548,0.1882806420326233,0.09658551961183548
271,front,left,0.055064336916211876,0.003505576706969382,0.25934127077186153,0.9086299528526927,0.549818757695657,0,0,0.0,4.470348358154297e-08,3.6784198409467445e-07,0.25658848881721497,-0.06480221450328827,-0.08126227557659149,-0.06480221450328827,-0.08126232028007507,-0.06830785423517227,0.09658551961183548,-0.32489633560180664,0.09658551961183548
271,front,forward,0.055064336916211876,0.003505576706969382,0.25934127077186153,0.9086299528526927,0.549818757695657,0,0,0.0,4.470348358154297e-08,3.6784198409467445e-07,0.25658848881721497,-0.06480221450328827,-0.08126227557659149,-0.06480221450328827,-0.08126232028007507,-0.06830785423517227,0.09658551961183548,-0.06830785423517227,0.35317400097846985
271,front,backward,0.055064336916211876,0.003505576706969382,0.25934127077186153,0.9086299528526927,0.549818757695657,1,83,13.886248558360583,0.16770972311496735,0.0009238888128956235,0.24785923957824707,-0.06480221450328827,-0.08126227557659149,-0.06497848033905029,-0.24897190928459167,-0.06830785423517227,0.09658551961183548,-0.06829189509153366,-0.151273712515831
272,left,stay,0.07504836820974226,-0.018718074310621252,0.3152869171709684,0.8658922095875066,0.0626927633282155,0,0,0.0,4.300734417483909e-07,1.3117048741073667e-06,0.0,0.0839306116104126,-0.09829875826835632,0.08393050730228424,-0.09829917550086975,-0.11877001821994781,-0.0795803964138031,-0.11877001821994781,-0.0795803964138031
